_time_jst,thousandeyes#cisco:thousandeyes:metric#response_time_ms
2026-04-20T12:22:00+09:00,154.75
2026-04-20T12:23:00+09:00,151.98
2026-04-20T12:24:00+09:00,165.17
2026-04-20T12:25:00+09:00,181.43
2026-04-20T12:26:00+09:00,166.72
2026-04-20T12:27:00+09:00,181.7
2026-04-20T12:28:00+09:00,166.6
2026-04-20T12:29:00+09:00,171.38
2026-04-20T12:30:00+09:00,172.44
2026-04-20T12:31:00+09:00,171.32
2026-04-20T12:32:00+09:00,169.18
2026-04-20T12:33:00+09:00,149.35
2026-04-20T12:34:00+09:00,176.35
2026-04-20T12:35:00+09:00,176.36
2026-04-20T12:36:00+09:00,170.16
2026-04-20T12:37:00+09:00,180.18
2026-04-20T12:38:00+09:00,152.46
2026-04-20T12:39:00+09:00,154.46
2026-04-20T12:40:00+09:00,137.7
2026-04-20T12:41:00+09:00,171.92
2026-04-20T12:42:00+09:00,158.65
2026-04-20T12:43:00+09:00,163.18
2026-04-20T12:44:00+09:00,165.86
2026-04-20T12:45:00+09:00,174.61
2026-04-20T12:46:00+09:00,168.67
2026-04-20T12:47:00+09:00,151.95
2026-04-20T12:48:00+09:00,153.12
2026-04-20T12:49:00+09:00,157.23
2026-04-20T12:50:00+09:00,166.95
2026-04-20T12:51:00+09:00,163.34
2026-04-20T12:52:00+09:00,175.21
2026-04-20T12:53:00+09:00,162.37
2026-04-20T12:54:00+09:00,167.64
2026-04-20T12:55:00+09:00,180.74
2026-04-20T12:56:00+09:00,169.02
2026-04-20T12:57:00+09:00,166.15
2026-04-20T12:58:00+09:00,166.49
2026-04-20T12:59:00+09:00,176.35
2026-04-20T13:00:00+09:00,183.16
2026-04-20T13:01:00+09:00,181.02
2026-04-20T13:02:00+09:00,175.42
2026-04-20T13:03:00+09:00,178.32
2026-04-20T13:04:00+09:00,191.48
2026-04-20T13:05:00+09:00,182.49
2026-04-20T13:06:00+09:00,175.73
2026-04-20T13:07:00+09:00,158.8
2026-04-20T13:08:00+09:00,159.76
2026-04-20T13:09:00+09:00,172.02
2026-04-20T13:10:00+09:00,191.57
2026-04-20T13:11:00+09:00,171.63
2026-04-20T13:12:00+09:00,171.72
2026-04-20T13:13:00+09:00,174.57
2026-04-20T13:14:00+09:00,143.46
2026-04-20T13:15:00+09:00,172.52
2026-04-20T13:16:00+09:00,159.9
2026-04-20T13:17:00+09:00,160.39
2026-04-20T13:18:00+09:00,162.73
2026-04-20T13:19:00+09:00,172.06
2026-04-20T13:20:00+09:00,176.18
2026-04-20T13:21:00+09:00,203.2
2026-04-20T13:22:00+09:00,154.52
2026-04-20T13:23:00+09:00,184.45
2026-04-20T13:24:00+09:00,179.4
2026-04-20T13:25:00+09:00,173.28
2026-04-20T13:26:00+09:00,170.29
2026-04-20T13:27:00+09:00,189.53
2026-04-20T13:28:00+09:00,173.4
2026-04-20T13:29:00+09:00,161.14
2026-04-20T13:30:00+09:00,166.62
2026-04-20T13:31:00+09:00,177.32
2026-04-20T13:32:00+09:00,172.84
2026-04-20T13:33:00+09:00,167.25
2026-04-20T13:34:00+09:00,174.53
2026-04-20T13:35:00+09:00,172.74
2026-04-20T13:36:00+09:00,178.42
2026-04-20T13:37:00+09:00,158.01
2026-04-20T13:38:00+09:00,162.69
2026-04-20T13:39:00+09:00,184.36
2026-04-20T13:40:00+09:00,175.4
2026-04-20T13:41:00+09:00,185.63
2026-04-20T13:42:00+09:00,188.79
2026-04-20T13:43:00+09:00,180.08
2026-04-20T13:44:00+09:00,184.08
2026-04-20T13:45:00+09:00,185.27
2026-04-20T13:46:00+09:00,173.39
2026-04-20T13:47:00+09:00,185.36
2026-04-20T13:48:00+09:00,179.64
2026-04-20T13:49:00+09:00,159.98
2026-04-20T13:50:00+09:00,172.8
2026-04-20T13:51:00+09:00,176.05
2026-04-20T13:52:00+09:00,193.61
2026-04-20T13:53:00+09:00,177.59
2026-04-20T13:54:00+09:00,164.95
2026-04-20T13:55:00+09:00,188.66
2026-04-20T13:56:00+09:00,160.25
2026-04-20T13:57:00+09:00,168.44
2026-04-20T13:58:00+09:00,179.19
2026-04-20T13:59:00+09:00,193.14
2026-04-20T14:00:00+09:00,205.42
2026-04-20T14:01:00+09:00,206.45
2026-04-20T14:02:00+09:00,204.43
2026-04-20T14:03:00+09:00,179.7
2026-04-20T14:04:00+09:00,178.45
2026-04-20T14:05:00+09:00,199.59
2026-04-20T14:06:00+09:00,185.11
2026-04-20T14:07:00+09:00,203.83
2026-04-20T14:08:00+09:00,186.9
2026-04-20T14:09:00+09:00,177.89
2026-04-20T14:10:00+09:00,195.79
2026-04-20T14:11:00+09:00,199.43
2026-04-20T14:12:00+09:00,173.42
2026-04-20T14:13:00+09:00,201.0
2026-04-20T14:14:00+09:00,178.18
2026-04-20T14:15:00+09:00,201.88
2026-04-20T14:16:00+09:00,196.96
2026-04-20T14:17:00+09:00,195.78
2026-04-20T14:18:00+09:00,173.35
2026-04-20T14:19:00+09:00,211.24
2026-04-20T14:20:00+09:00,180.2
2026-04-20T14:21:00+09:00,189.49
2026-04-20T14:22:00+09:00,193.84
2026-04-20T14:23:00+09:00,164.19
2026-04-20T14:24:00+09:00,182.01
2026-04-20T14:25:00+09:00,190.98
2026-04-20T14:26:00+09:00,206.15
2026-04-20T14:27:00+09:00,206.67
2026-04-20T14:28:00+09:00,202.12
2026-04-20T14:29:00+09:00,188.12
2026-04-20T14:30:00+09:00,195.48
2026-04-20T14:31:00+09:00,181.7
2026-04-20T14:32:00+09:00,191.51
2026-04-20T14:33:00+09:00,197.97
2026-04-20T14:34:00+09:00,189.25
2026-04-20T14:35:00+09:00,169.72
2026-04-20T14:36:00+09:00,194.24
2026-04-20T14:37:00+09:00,208.74
2026-04-20T14:38:00+09:00,184.46
2026-04-20T14:39:00+09:00,202.99
2026-04-20T14:40:00+09:00,204.13
2026-04-20T14:41:00+09:00,195.78
2026-04-20T14:42:00+09:00,186.69
2026-04-20T14:43:00+09:00,197.77
2026-04-20T14:44:00+09:00,201.12
2026-04-20T14:45:00+09:00,200.94
2026-04-20T14:46:00+09:00,198.86
2026-04-20T14:47:00+09:00,185.45
2026-04-20T14:48:00+09:00,206.36
2026-04-20T14:49:00+09:00,196.38
2026-04-20T14:50:00+09:00,182.22
2026-04-20T14:51:00+09:00,202.75
2026-04-20T14:52:00+09:00,198.76
2026-04-20T14:53:00+09:00,211.46
2026-04-20T14:54:00+09:00,200.95
2026-04-20T14:55:00+09:00,205.02
2026-04-20T14:56:00+09:00,179.73
2026-04-20T14:57:00+09:00,181.22
2026-04-20T14:58:00+09:00,178.66
2026-04-20T14:59:00+09:00,179.35
2026-04-20T15:00:00+09:00,202.51
2026-04-20T15:01:00+09:00,183.19
2026-04-20T15:02:00+09:00,189.62
2026-04-20T15:03:00+09:00,187.21
2026-04-20T15:04:00+09:00,208.57
2026-04-20T15:05:00+09:00,190.59
2026-04-20T15:06:00+09:00,210.18
2026-04-20T15:07:00+09:00,205.01
2026-04-20T15:08:00+09:00,217.97
2026-04-20T15:09:00+09:00,207.22
2026-04-20T15:10:00+09:00,200.06
2026-04-20T15:11:00+09:00,202.92
2026-04-20T15:12:00+09:00,213.41
2026-04-20T15:13:00+09:00,202.84
2026-04-20T15:14:00+09:00,197.72
2026-04-20T15:15:00+09:00,188.4
2026-04-20T15:16:00+09:00,202.5
2026-04-20T15:17:00+09:00,219.24
2026-04-20T15:18:00+09:00,212.5
2026-04-20T15:19:00+09:00,184.46
2026-04-20T15:20:00+09:00,184.22
2026-04-20T15:21:00+09:00,198.54
2026-04-20T15:22:00+09:00,195.05
2026-04-20T15:23:00+09:00,221.13
2026-04-20T15:24:00+09:00,203.59
2026-04-20T15:25:00+09:00,206.76
2026-04-20T15:26:00+09:00,199.23
2026-04-20T15:27:00+09:00,210.53
2026-04-20T15:28:00+09:00,190.75
2026-04-20T15:29:00+09:00,197.93
2026-04-20T15:30:00+09:00,203.17
2026-04-20T15:31:00+09:00,215.29
2026-04-20T15:32:00+09:00,193.45
2026-04-20T15:33:00+09:00,184.54
2026-04-20T15:34:00+09:00,200.77
2026-04-20T15:35:00+09:00,213.44
2026-04-20T15:36:00+09:00,185.29
2026-04-20T15:37:00+09:00,199.78
2026-04-20T15:38:00+09:00,204.3
2026-04-20T15:39:00+09:00,187.78
2026-04-20T15:40:00+09:00,194.22
2026-04-20T15:41:00+09:00,199.47
2026-04-20T15:42:00+09:00,229.31
2026-04-20T15:43:00+09:00,211.8
2026-04-20T15:44:00+09:00,207.67
2026-04-20T15:45:00+09:00,208.47
2026-04-20T15:46:00+09:00,206.31
2026-04-20T15:47:00+09:00,207.4
2026-04-20T15:48:00+09:00,198.21
2026-04-20T15:49:00+09:00,186.61
2026-04-20T15:50:00+09:00,199.87
2026-04-20T15:51:00+09:00,207.89
2026-04-20T15:52:00+09:00,192.04
2026-04-20T15:53:00+09:00,189.23
2026-04-20T15:54:00+09:00,195.75
2026-04-20T15:55:00+09:00,198.07
2026-04-20T15:56:00+09:00,193.66
2026-04-20T15:57:00+09:00,190.08
2026-04-20T15:58:00+09:00,212.13
2026-04-20T15:59:00+09:00,195.52
2026-04-20T16:00:00+09:00,180.83
2026-04-20T16:01:00+09:00,183.71
2026-04-20T16:02:00+09:00,186.51
2026-04-20T16:03:00+09:00,188.42
2026-04-20T16:04:00+09:00,186.63
2026-04-20T16:05:00+09:00,204.8
2026-04-20T16:06:00+09:00,175.96
2026-04-20T16:07:00+09:00,191.01
2026-04-20T16:08:00+09:00,169.89
2026-04-20T16:09:00+09:00,183.3
2026-04-20T16:10:00+09:00,187.68
2026-04-20T16:11:00+09:00,173.16
2026-04-20T16:12:00+09:00,191.24
2026-04-20T16:13:00+09:00,188.2
2026-04-20T16:14:00+09:00,178.62
2026-04-20T16:15:00+09:00,205.67
2026-04-20T16:16:00+09:00,197.05
2026-04-20T16:17:00+09:00,177.71
2026-04-20T16:18:00+09:00,180.89
2026-04-20T16:19:00+09:00,183.8
2026-04-20T16:20:00+09:00,184.13
2026-04-20T16:21:00+09:00,164.31
2026-04-20T16:22:00+09:00,176.69
2026-04-20T16:23:00+09:00,202.68
2026-04-20T16:24:00+09:00,184.66
2026-04-20T16:25:00+09:00,181.42
2026-04-20T16:26:00+09:00,202.89
2026-04-20T16:27:00+09:00,186.01
2026-04-20T16:28:00+09:00,171.41
2026-04-20T16:29:00+09:00,197.4
2026-04-20T16:30:00+09:00,174.88
2026-04-20T16:31:00+09:00,178.35
2026-04-20T16:32:00+09:00,180.0
2026-04-20T16:33:00+09:00,174.07
2026-04-20T16:34:00+09:00,180.12
2026-04-20T16:35:00+09:00,186.07
2026-04-20T16:36:00+09:00,191.29
2026-04-20T16:37:00+09:00,179.76
2026-04-20T16:38:00+09:00,201.03
2026-04-20T16:39:00+09:00,157.43
2026-04-20T16:40:00+09:00,188.43
2026-04-20T16:41:00+09:00,172.32
2026-04-20T16:42:00+09:00,195.82
2026-04-20T16:43:00+09:00,177.73
2026-04-20T16:44:00+09:00,182.28
2026-04-20T16:45:00+09:00,183.75
2026-04-20T16:46:00+09:00,172.6
2026-04-20T16:47:00+09:00,189.37
2026-04-20T16:48:00+09:00,171.35
2026-04-20T16:49:00+09:00,181.23
2026-04-20T16:50:00+09:00,170.28
2026-04-20T16:51:00+09:00,173.09
2026-04-20T16:52:00+09:00,172.68
2026-04-20T16:53:00+09:00,179.68
2026-04-20T16:54:00+09:00,169.11
2026-04-20T16:55:00+09:00,181.24
2026-04-20T16:56:00+09:00,186.24
2026-04-20T16:57:00+09:00,185.1
2026-04-20T16:58:00+09:00,171.44
2026-04-20T16:59:00+09:00,198.61
2026-04-20T17:00:00+09:00,197.3
2026-04-20T17:01:00+09:00,185.97
2026-04-20T17:02:00+09:00,197.87
2026-04-20T17:03:00+09:00,199.28
2026-04-20T17:04:00+09:00,192.25
2026-04-20T17:05:00+09:00,172.54
2026-04-20T17:06:00+09:00,184.67
2026-04-20T17:07:00+09:00,185.59
2026-04-20T17:08:00+09:00,207.96
2026-04-20T17:09:00+09:00,184.88
2026-04-20T17:10:00+09:00,186.49
2026-04-20T17:11:00+09:00,186.98
2026-04-20T17:12:00+09:00,174.12
2026-04-20T17:13:00+09:00,207.09
2026-04-20T17:14:00+09:00,179.94
2026-04-20T17:15:00+09:00,169.65
2026-04-20T17:16:00+09:00,169.97
2026-04-20T17:17:00+09:00,173.52
2026-04-20T17:18:00+09:00,190.43
2026-04-20T17:19:00+09:00,173.09
2026-04-20T17:20:00+09:00,164.15
2026-04-20T17:21:00+09:00,171.01
2026-04-20T17:22:00+09:00,199.15
2026-04-20T17:23:00+09:00,202.53
2026-04-20T17:24:00+09:00,166.66
2026-04-20T17:25:00+09:00,189.72
2026-04-20T17:26:00+09:00,182.54
2026-04-20T17:27:00+09:00,200.15
2026-04-20T17:28:00+09:00,188.1
2026-04-20T17:29:00+09:00,175.74
2026-04-20T17:30:00+09:00,188.46
2026-04-20T17:31:00+09:00,176.46
2026-04-20T17:32:00+09:00,187.1
2026-04-20T17:33:00+09:00,179.43
2026-04-20T17:34:00+09:00,191.63
2026-04-20T17:35:00+09:00,170.23
2026-04-20T17:36:00+09:00,193.31
2026-04-20T17:37:00+09:00,187.91
2026-04-20T17:38:00+09:00,163.29
2026-04-20T17:39:00+09:00,197.14
2026-04-20T17:40:00+09:00,196.74
2026-04-20T17:41:00+09:00,198.63
2026-04-20T17:42:00+09:00,190.66
2026-04-20T17:43:00+09:00,194.94
2026-04-20T17:44:00+09:00,184.24
2026-04-20T17:45:00+09:00,183.02
2026-04-20T17:46:00+09:00,201.35
2026-04-20T17:47:00+09:00,177.79
2026-04-20T17:48:00+09:00,182.48
2026-04-20T17:49:00+09:00,176.74
2026-04-20T17:50:00+09:00,166.09
2026-04-20T17:51:00+09:00,198.92
2026-04-20T17:52:00+09:00,175.99
2026-04-20T17:53:00+09:00,192.2
2026-04-20T17:54:00+09:00,169.7
2026-04-20T17:55:00+09:00,178.08
2026-04-20T17:56:00+09:00,159.79
2026-04-20T17:57:00+09:00,171.78
2026-04-20T17:58:00+09:00,187.63
2026-04-20T17:59:00+09:00,180.84
2026-04-20T18:00:00+09:00,169.61
2026-04-20T18:01:00+09:00,171.78
2026-04-20T18:02:00+09:00,170.61
2026-04-20T18:03:00+09:00,186.24
2026-04-20T18:04:00+09:00,161.95
2026-04-20T18:05:00+09:00,165.18
2026-04-20T18:06:00+09:00,160.14
2026-04-20T18:07:00+09:00,171.69
2026-04-20T18:08:00+09:00,167.37
2026-04-20T18:09:00+09:00,183.52
2026-04-20T18:10:00+09:00,150.47
2026-04-20T18:11:00+09:00,167.54
2026-04-20T18:12:00+09:00,163.13
2026-04-20T18:13:00+09:00,185.58
2026-04-20T18:14:00+09:00,154.85
2026-04-20T18:15:00+09:00,170.65
2026-04-20T18:16:00+09:00,163.48
2026-04-20T18:17:00+09:00,170.79
2026-04-20T18:18:00+09:00,169.04
2026-04-20T18:19:00+09:00,157.72
2026-04-20T18:20:00+09:00,171.21
2026-04-20T18:21:00+09:00,156.41
2026-04-20T18:22:00+09:00,174.16
2026-04-20T18:23:00+09:00,150.82
2026-04-20T18:24:00+09:00,167.41
2026-04-20T18:25:00+09:00,164.22
2026-04-20T18:26:00+09:00,160.34
2026-04-20T18:27:00+09:00,178.3
2026-04-20T18:28:00+09:00,172.58
2026-04-20T18:29:00+09:00,178.26
2026-04-20T18:30:00+09:00,171.39
2026-04-20T18:31:00+09:00,152.21
2026-04-20T18:32:00+09:00,173.47
2026-04-20T18:33:00+09:00,162.95
2026-04-20T18:34:00+09:00,157.98
2026-04-20T18:35:00+09:00,166.09
2026-04-20T18:36:00+09:00,178.28
2026-04-20T18:37:00+09:00,170.56
2026-04-20T18:38:00+09:00,201.52
2026-04-20T18:39:00+09:00,165.83
2026-04-20T18:40:00+09:00,155.42
2026-04-20T18:41:00+09:00,167.73
2026-04-20T18:42:00+09:00,171.13
2026-04-20T18:43:00+09:00,190.32
2026-04-20T18:44:00+09:00,173.99
2026-04-20T18:45:00+09:00,159.74
2026-04-20T18:46:00+09:00,162.53
2026-04-20T18:47:00+09:00,177.38
2026-04-20T18:48:00+09:00,176.98
2026-04-20T18:49:00+09:00,170.93
2026-04-20T18:50:00+09:00,161.38
2026-04-20T18:51:00+09:00,175.58
2026-04-20T18:52:00+09:00,174.07
2026-04-20T18:53:00+09:00,156.02
2026-04-20T18:54:00+09:00,168.47
2026-04-20T18:55:00+09:00,163.26
2026-04-20T18:56:00+09:00,166.2
2026-04-20T18:57:00+09:00,153.3
2026-04-20T18:58:00+09:00,171.38
2026-04-20T18:59:00+09:00,170.45
2026-04-20T19:00:00+09:00,156.16
2026-04-20T19:01:00+09:00,150.39
2026-04-20T19:02:00+09:00,148.04
2026-04-20T19:03:00+09:00,159.36
2026-04-20T19:04:00+09:00,166.69
2026-04-20T19:05:00+09:00,157.18
2026-04-20T19:06:00+09:00,150.02
2026-04-20T19:07:00+09:00,142.58
2026-04-20T19:08:00+09:00,166.1
2026-04-20T19:09:00+09:00,145.6
2026-04-20T19:10:00+09:00,156.15
2026-04-20T19:11:00+09:00,152.02
2026-04-20T19:12:00+09:00,145.07
2026-04-20T19:13:00+09:00,168.37
2026-04-20T19:14:00+09:00,157.46
2026-04-20T19:15:00+09:00,154.14
2026-04-20T19:16:00+09:00,155.54
2026-04-20T19:17:00+09:00,150.02
2026-04-20T19:18:00+09:00,150.79
2026-04-20T19:19:00+09:00,145.76
2026-04-20T19:20:00+09:00,143.41
2026-04-20T19:21:00+09:00,139.42
2026-04-20T19:22:00+09:00,150.12
2026-04-20T19:23:00+09:00,150.28
2026-04-20T19:24:00+09:00,135.0
2026-04-20T19:25:00+09:00,152.82
2026-04-20T19:26:00+09:00,139.68
2026-04-20T19:27:00+09:00,154.86
2026-04-20T19:28:00+09:00,143.93
2026-04-20T19:29:00+09:00,146.89
2026-04-20T19:30:00+09:00,152.02
2026-04-20T19:31:00+09:00,148.31
2026-04-20T19:32:00+09:00,165.45
2026-04-20T19:33:00+09:00,148.31
2026-04-20T19:34:00+09:00,167.26
2026-04-20T19:35:00+09:00,153.17
2026-04-20T19:36:00+09:00,138.37
2026-04-20T19:37:00+09:00,171.22
2026-04-20T19:38:00+09:00,136.52
2026-04-20T19:39:00+09:00,151.37
2026-04-20T19:40:00+09:00,138.46
2026-04-20T19:41:00+09:00,148.27
2026-04-20T19:42:00+09:00,161.05
2026-04-20T19:43:00+09:00,151.46
2026-04-20T19:44:00+09:00,161.14
2026-04-20T19:45:00+09:00,149.64
2026-04-20T19:46:00+09:00,142.92
2026-04-20T19:47:00+09:00,161.22
2026-04-20T19:48:00+09:00,155.16
2026-04-20T19:49:00+09:00,153.5
2026-04-20T19:50:00+09:00,139.3
2026-04-20T19:51:00+09:00,145.26
2026-04-20T19:52:00+09:00,167.99
2026-04-20T19:53:00+09:00,142.41
2026-04-20T19:54:00+09:00,149.66
2026-04-20T19:55:00+09:00,140.85
2026-04-20T19:56:00+09:00,152.6
2026-04-20T19:57:00+09:00,163.4
2026-04-20T19:58:00+09:00,146.79
2026-04-20T19:59:00+09:00,127.52
2026-04-20T20:00:00+09:00,148.8
2026-04-20T20:01:00+09:00,164.8
2026-04-20T20:02:00+09:00,152.12
2026-04-20T20:03:00+09:00,152.74
2026-04-20T20:04:00+09:00,155.38
2026-04-20T20:05:00+09:00,147.23
2026-04-20T20:06:00+09:00,139.4
2026-04-20T20:07:00+09:00,138.08
2026-04-20T20:08:00+09:00,146.42
2026-04-20T20:09:00+09:00,157.27
2026-04-20T20:10:00+09:00,161.77
2026-04-20T20:11:00+09:00,159.66
2026-04-20T20:12:00+09:00,161.38
2026-04-20T20:13:00+09:00,174.35
2026-04-20T20:14:00+09:00,154.1
2026-04-20T20:15:00+09:00,143.68
2026-04-20T20:16:00+09:00,151.8
2026-04-20T20:17:00+09:00,149.46
2026-04-20T20:18:00+09:00,138.75
2026-04-20T20:19:00+09:00,159.09
2026-04-20T20:20:00+09:00,153.12
2026-04-20T20:21:00+09:00,139.57
2026-04-20T20:22:00+09:00,152.25
2026-04-20T20:23:00+09:00,157.73
2026-04-20T20:24:00+09:00,146.5
2026-04-20T20:25:00+09:00,156.4
2026-04-20T20:26:00+09:00,149.03
2026-04-20T20:27:00+09:00,166.77
2026-04-20T20:28:00+09:00,135.87
2026-04-20T20:29:00+09:00,156.52
2026-04-20T20:30:00+09:00,162.88
2026-04-20T20:31:00+09:00,150.77
2026-04-20T20:32:00+09:00,163.43
2026-04-20T20:33:00+09:00,159.03
2026-04-20T20:34:00+09:00,153.53
2026-04-20T20:35:00+09:00,154.68
2026-04-20T20:36:00+09:00,142.15
2026-04-20T20:37:00+09:00,133.81
2026-04-20T20:38:00+09:00,158.06
2026-04-20T20:39:00+09:00,159.46
2026-04-20T20:40:00+09:00,141.16
2026-04-20T20:41:00+09:00,154.64
2026-04-20T20:42:00+09:00,162.85
2026-04-20T20:43:00+09:00,152.07
2026-04-20T20:44:00+09:00,160.3
2026-04-20T20:45:00+09:00,165.46
2026-04-20T20:46:00+09:00,129.17
2026-04-20T20:47:00+09:00,162.49
2026-04-20T20:48:00+09:00,151.06
2026-04-20T20:49:00+09:00,145.95
2026-04-20T20:50:00+09:00,154.7
2026-04-20T20:51:00+09:00,140.15
2026-04-20T20:52:00+09:00,146.98
2026-04-20T20:53:00+09:00,140.11
2026-04-20T20:54:00+09:00,145.11
2026-04-20T20:55:00+09:00,151.86
2026-04-20T20:56:00+09:00,163.62
2026-04-20T20:57:00+09:00,158.53
2026-04-20T20:58:00+09:00,147.87
2026-04-20T20:59:00+09:00,141.51
2026-04-20T21:00:00+09:00,141.17
2026-04-20T21:01:00+09:00,142.96
2026-04-20T21:02:00+09:00,140.08
2026-04-20T21:03:00+09:00,150.21
2026-04-20T21:04:00+09:00,138.46
2026-04-20T21:05:00+09:00,139.76
2026-04-20T21:06:00+09:00,155.15
2026-04-20T21:07:00+09:00,139.79
2026-04-20T21:08:00+09:00,146.66
2026-04-20T21:09:00+09:00,136.41
2026-04-20T21:10:00+09:00,148.24
2026-04-20T21:11:00+09:00,145.48
2026-04-20T21:12:00+09:00,144.15
2026-04-20T21:13:00+09:00,138.05
2026-04-20T21:14:00+09:00,134.7
2026-04-20T21:15:00+09:00,135.79
2026-04-20T21:16:00+09:00,145.97
2026-04-20T21:17:00+09:00,158.61
2026-04-20T21:18:00+09:00,142.02
2026-04-20T21:19:00+09:00,155.39
2026-04-20T21:20:00+09:00,155.26
2026-04-20T21:21:00+09:00,156.25
2026-04-20T21:22:00+09:00,122.18
2026-04-20T21:23:00+09:00,155.73
2026-04-20T21:24:00+09:00,144.47
2026-04-20T21:25:00+09:00,145.35
2026-04-20T21:26:00+09:00,146.7
2026-04-20T21:27:00+09:00,144.22
2026-04-20T21:28:00+09:00,158.24
2026-04-20T21:29:00+09:00,138.06
2026-04-20T21:30:00+09:00,141.58
2026-04-20T21:31:00+09:00,132.51
2026-04-20T21:32:00+09:00,149.31
2026-04-20T21:33:00+09:00,138.74
2026-04-20T21:34:00+09:00,144.89
2026-04-20T21:35:00+09:00,138.78
2026-04-20T21:36:00+09:00,151.31
2026-04-20T21:37:00+09:00,146.23
2026-04-20T21:38:00+09:00,148.17
2026-04-20T21:39:00+09:00,135.81
2026-04-20T21:40:00+09:00,149.21
2026-04-20T21:41:00+09:00,134.26
2026-04-20T21:42:00+09:00,154.23
2026-04-20T21:43:00+09:00,151.04
2026-04-20T21:44:00+09:00,149.88
2026-04-20T21:45:00+09:00,144.85
2026-04-20T21:46:00+09:00,155.32
2026-04-20T21:47:00+09:00,133.83
2026-04-20T21:48:00+09:00,134.13
2026-04-20T21:49:00+09:00,153.49
2026-04-20T21:50:00+09:00,143.93
2026-04-20T21:51:00+09:00,131.7
2026-04-20T21:52:00+09:00,142.35
2026-04-20T21:53:00+09:00,163.14
2026-04-20T21:54:00+09:00,153.03
2026-04-20T21:55:00+09:00,148.04
2026-04-20T21:56:00+09:00,146.14
2026-04-20T21:57:00+09:00,137.61
2026-04-20T21:58:00+09:00,134.44
2026-04-20T21:59:00+09:00,143.93
2026-04-20T22:00:00+09:00,154.41
2026-04-20T22:01:00+09:00,127.88
2026-04-20T22:02:00+09:00,144.42
2026-04-20T22:03:00+09:00,122.95
2026-04-20T22:04:00+09:00,147.79
2026-04-20T22:05:00+09:00,142.21
2026-04-20T22:06:00+09:00,138.51
2026-04-20T22:07:00+09:00,150.49
2026-04-20T22:08:00+09:00,143.57
2026-04-20T22:09:00+09:00,158.6
2026-04-20T22:10:00+09:00,159.07
2026-04-20T22:11:00+09:00,142.07
2026-04-20T22:12:00+09:00,145.64
2026-04-20T22:13:00+09:00,154.25
2026-04-20T22:14:00+09:00,136.13
2026-04-20T22:15:00+09:00,151.68
2026-04-20T22:16:00+09:00,157.7
2026-04-20T22:17:00+09:00,159.48
2026-04-20T22:18:00+09:00,148.22
2026-04-20T22:19:00+09:00,149.57
2026-04-20T22:20:00+09:00,148.36
2026-04-20T22:21:00+09:00,135.93
2026-04-20T22:22:00+09:00,143.41
2026-04-20T22:23:00+09:00,149.7
2026-04-20T22:24:00+09:00,127.68
2026-04-20T22:25:00+09:00,125.19
2026-04-20T22:26:00+09:00,168.42
2026-04-20T22:27:00+09:00,141.9
2026-04-20T22:28:00+09:00,149.12
2026-04-20T22:29:00+09:00,141.6
2026-04-20T22:30:00+09:00,145.81
2026-04-20T22:31:00+09:00,140.2
2026-04-20T22:32:00+09:00,143.43
2026-04-20T22:33:00+09:00,150.67
2026-04-20T22:34:00+09:00,161.3
2026-04-20T22:35:00+09:00,163.37
2026-04-20T22:36:00+09:00,150.34
2026-04-20T22:37:00+09:00,142.96
2026-04-20T22:38:00+09:00,137.0
2026-04-20T22:39:00+09:00,142.59
2026-04-20T22:40:00+09:00,151.25
2026-04-20T22:41:00+09:00,127.31
2026-04-20T22:42:00+09:00,153.83
2026-04-20T22:43:00+09:00,127.25
2026-04-20T22:44:00+09:00,132.82
2026-04-20T22:45:00+09:00,155.34
2026-04-20T22:46:00+09:00,140.9
2026-04-20T22:47:00+09:00,121.95
2026-04-20T22:48:00+09:00,138.65
2026-04-20T22:49:00+09:00,153.61
2026-04-20T22:50:00+09:00,146.32
2026-04-20T22:51:00+09:00,136.45
2026-04-20T22:52:00+09:00,128.05
2026-04-20T22:53:00+09:00,125.75
2026-04-20T22:54:00+09:00,136.22
2026-04-20T22:55:00+09:00,152.21
2026-04-20T22:56:00+09:00,156.2
2026-04-20T22:57:00+09:00,138.37
2026-04-20T22:58:00+09:00,150.3
2026-04-20T22:59:00+09:00,146.66
2026-04-20T23:00:00+09:00,130.68
2026-04-20T23:01:00+09:00,144.01
2026-04-20T23:02:00+09:00,115.56
2026-04-20T23:03:00+09:00,125.96
2026-04-20T23:04:00+09:00,134.52
2026-04-20T23:05:00+09:00,140.01
2026-04-20T23:06:00+09:00,128.72
2026-04-20T23:07:00+09:00,130.99
2026-04-20T23:08:00+09:00,120.61
2026-04-20T23:09:00+09:00,147.62
2026-04-20T23:10:00+09:00,136.72
2026-04-20T23:11:00+09:00,146.96
2026-04-20T23:12:00+09:00,125.27
2026-04-20T23:13:00+09:00,147.73
2026-04-20T23:14:00+09:00,118.57
2026-04-20T23:15:00+09:00,151.4
2026-04-20T23:16:00+09:00,149.89
2026-04-20T23:17:00+09:00,131.84
2026-04-20T23:18:00+09:00,155.0
2026-04-20T23:19:00+09:00,121.69
2026-04-20T23:20:00+09:00,132.5
2026-04-20T23:21:00+09:00,143.85
2026-04-20T23:22:00+09:00,129.56
2026-04-20T23:23:00+09:00,133.14
2026-04-20T23:24:00+09:00,150.66
2026-04-20T23:25:00+09:00,132.34
2026-04-20T23:26:00+09:00,134.01
